word,frequency
ghrhru,554
sainikhrule,249
haanshru,19
raajyhru,1570
yinihru,1412
ghrhru,1189
brdghaat,203
kitvn,9017
duny,5
phaad,4408
laagadaa,237
daauny,79
paahd,46
skine,3266
bittikai,44
nvlpraasi,1641
triveni,370
dhaam,283
kok,1066
bdhdai,474
snkaar,825
khaanaani,902
vidhut,9
uplbdhtaale,30
druttr,673
gatimaa,851
shrikrn,91
trf,5297
bdhirheko,719
praasi,488
durimaa,618
tribeni,146
dunne,6
daaunne,728
brdghaatbaat,25
raajmaargako,1741
vidhutko,2
bittikai,175
baanijy,108
snykaar,2383
vidyutko,62
lumbini,4215
anyklmaa,3382
prne,23048
thaanulaai,245
dekhi,46949
laagau,3017
kaarynvynmaa,116
jesth,538
maakr,41
pnykngar,36
smitihru,729
gariaa,4221
69ko,63
bjetmaarft,176
mulukmaa,810
thpindaa,176
mhaangarpaalikaa,1183
upmhaangarpaalikaa,1736
ab,5124
kul,4703
snkhyaa,7858
hjaar,10474
ghter,481
gaaavishrulaai,249
milaaer,2200
thaaunhruko,398
jnsnkhyaalaai,366
joder,1256
jnsngkhyaalaai,156
15baat,13
mugalin,9
mungalligan,6
prithvi,5437
raajmrga,2
nraayngadh,2
mugaligan,6
sdkko,910
pokhraa,5992
naaraayngadh,353
mungling,4
naalbaat,429
raajdhaanibaat,367
pokhraabaat,212
fobs,71
duitaa,296
upgarhmaadhy,12
njik,1555
garh,4080
dhai,49253
bhekole,6456
chithosngga,12
ghumch,180
ghumnlaai,24
mint,488
maatrai,3259
laagaekole,155
hrek,6174
pshkimmaa,11404
udaaer,12
purvmaa,11208
astaaunch,12
mnggalgarhle,24
kbjaa,2375
ksudrgarh,148
vishvaas,8872
shtbdi,12
fobsko,12
kksaa,1091
mi,3087
dubch,12
garhko,674
sthbaat,2140
krod,5653
vrspchi,1611
garhsngga,12
thokn,12
gaurutvko,8
blle,24
futer,130
garhiy,170
kkkaa,351
dhunggaaa,791
brfbaat,24
bnch,610
tysko,9146
taul,1905
jhndai,1681
pdm,482
x,2518
agast,737
amerikaali,24
khgaolshstri,24
esf,24
hlle,129
pttaa,2578
lgaaae,1835
prkin,143
yunaani,385
yuddhko,3273
deutaako,48
duijnaa,35
dr,1622
aatngk,37
yuropeli,3668
mnggalgarhlaai,24
diiekole,24
upgarh,782
choraako,728
diie,153
naamko,4500
mtlb,937
mnggalgarhkaa,11
minet,2569
njik,1710
gaurutvko,4
njikfobs,2
njikbhekole,2
gaorkhaa,1813
gaorkhaa,3470
gaorkhaali,840
angareji,3575
gurkha,149
uttr,19482
bhaartmaa,12124
bso,228
baas,932
baasindaa,1124
gaorkhaalihrule,177
shtaabdiko,3753
yoddhaa,810
snt,153
gaorkhnaathbaat,46
shisy,194
bppaa,133
raavlle,46
raajkumaar,2297
klbhoj,67
shailaadhishlaai,67
jnmaako,67
unihruko,973
maad,67
raajsthaan,229
raajputaanaa,23
paaiyeko,67
raavlkaa,66
vnshhru,109
purbtir,41
gaye,2086
gaorkhaamaa,186
unihrulai,66
adhiraajy,3592
aadhunik,10595
jillaahru,1597
gaorkhaalihru,132
saahs,262
himmtko,66
vikhyaat,670
unihru,5394
bhaartiy,20193
aarmiko,229
rejiment,66
british,4945
brigaejko,45
khubai,118
jaaninchn,66
gaorkhaalihrulaai,66
adhikaarihrule,137
maarshl,381
resh,132
upaadhi,182
diyaa,66
unihrukaa,389
praakritik,7235
rupmai,276
hunchn,1562
yuddhmaa,4596
aakrmk,66
vfaadaari,66
saahsko,66
gaorkhaalihrumaa,66
aatm,1515
nirbhr,1803
rupbaat,286
bliyo,1391
furtilo,66
subyvsthit,66
laamo,12180
kdaa,1064
mehnt,413
hthi,66
miletri,66
rnnitikaar,10
aarmimaa,66
hrulaai,612
bhaari,1204
maatraamaa,5317
bhrnaa,1258
gariyeko,323
bhutpurv,259
kif,137
af,3132
staaf,106
saim,66
maanekshaale,44
koti,1028
prkhyaat,3442
rupmaa,24258
vh,559
bykti,628
jo,21933
yh,1958
khtaa,1
hai,11570
ki,42358
mujhe,146
maut,38
se,7977
nhi,268
lgataa,3
yaa,12606
to,698
jhuth,1
bol,5
rhaa,1259
byktile,367
bhnch,381
mlaai,4353
mrnubaat,64
laagadain,346
u,1183
jhuto,158
boldaich,64
rnnaitikaar,56
anggareji,5905
unihrukaa,420
rupmai,214
rupbaat,3087
naali,58753
aarmi,162
paahaad,2
khs,20463
mgar,6074
gaurung,3046
purbko,3
limbu,921
raai,5360
thkuri,178
taamng,26
jaati,2161
thopiiyeko,2
purv,942
thkuri,2046
thpiaa,28
chetri,357
sunuvaar,1192
uttrtir,679
lekh,4194
smuhko,560
baaraa,10968
any,37625
viklpko,78
hernus,44
bhuviklp,21
file,4342
bada,21
kaji,22
amar,22
singh,360
thapa,277
faujko,109
srvokk,4711
kmaandr,640
bdaakaaji,342
ksetri,5761
soldier,21
monument,21
london,211
april,703
gaaards,21
gaorkhaako,121
prtimaa,1020
rksaa,3409
mntraaly,76
yunaaited,28
baahir,5725
vestminstr,438
presidensi,19
kinki,1817
mhaaraaj,990
prithibi,26
naaraayn,11
shaah,7168
aafnu,293
saa,3887
baahek,6747
aru,5203
linu,712
mnaahi,126
thio,9
khaas,3150
taamaang,15301
sherpaa,7089
thaaru,1157
baahun,2761
ani,7787
i,1397
dvaaraa,18884
smpurn,9
ekikrn,9
sikkim,3500
tibbt,25899
himaakl,612
kaangraa,19
jaat,1850
ne,5893
youdh,46
aajo,9
bhaartiye,9
rejiment,45
aarksit,242
liyeko,33
unihruko,310
raaifl,143
bnaaiyo,1334
aakrmn,18
brigaej,16
limbu,2856
kus,171
or,28238
khas,407
goorkha,171
dominant,834
tribe,288
group,2606
chtri,12
naaraayn,4702
liidain,10
gaurung,84
jaatiko,9492
smpurn,608
ekikrn,2671
naiai,10
yuddh,10170
bhaartiy,854
britis,1222
riyaast,218
daaims,61
saurymndlmaa,628
saano,9688
kndrmaa,1694
aust,2841
lmbaai,1527
mnggalgarhko,12
vripri,2276
laagach,2176
 ,8495
baaburaam,1233
itihaasshiromni,182
unko,34755
kaathmaadaunko,919
gaaukr,167
mdhymvrgaiy,113
faagaun,2271
jnmaa,2065
aakaarykaa,203
maataako,486
shivkumaari,32
pitaako,1206
dhrmdtt,32
praarmbhik,1956
pshupti,2288
aakaarybaat,143
snskritmaa,1554
vyaakrn,626
jyotis,1166
visyko,1290
aupkaarik,2926
bnaars,1366
gaer,4617
uni,26320
umerdekhi,85
itihaasko,2456
anvesn,136
kaarytrf,32
aaksirt,105
bhe,28853
jivn,7163
kaarymaa,2015
khrke,32
tyo,17623
baa,7128
raanaashaasn,113
itihaas,13269
visymaa,4193
haat,2561
haalnu,235
avsthaamaa,5199
khtraa,849
molnu,32
lekhn,2932
ke,26713
thaahaa,3542
paaeko,2212
bolnsmet,32
nhune,2025
jmaanaa,32
tyso,1181
taapni,3248
aakaaryle,771
uthaae,535
subbaa,1128
virendrkeshri,32
ajryaalko,32
updeshanusaar,32
chrier,551
abhilekh,1174
shilaalekh,1291
vnshaavli,875
hstlikhit,386
khojne,1118
kaam,17225
suru,4444
luker,36
prtibhaalaai,37
pndit,1576
bhgavaanlaal,32
indraajiko,32
visyk,542
khojkaaryle,32
prernaa,1021
milyo,1275
kaatiyaavaad,32
indraajile,32
chpaai,700
baaburaamko,144
jnmpurv,32
aagamn,1872
lekhne,2251
shubhaarmbh,191
garaayo,669
aakaarylaai,168
prvritt,168
tulyaai,38
shiromni,534
tulyaaune,105
tyhi,6049
bhrmnko,297
prtifl,368
maann,2632
skinch,22467
abhilekhjstaa,32
mnn,33
aavshyk,4875
jaankaari,4285
bhrmnle,155
diyo,1852
vyaapk,6623
jnsmprk,48
milnsaar,107
prkriti,1051
itihaasprtiko,62
rukiko,136
kaarn,32405
jaanne,225
avsr,892
paae,2333
flsvrup,1804
baankunjel,94
kisimle,449
jivit,2202
bne,5765
mrepchi,318
aatmsntustikai,32
klmle,137
agaaadi,6855
bdhne,356
paayo,1983
bjhaanggai,107
jyprithvibhaadur,32
sinhko,685
snggatbaat,32
jaagaire,125
jivnmaa,2282
raajgauru,149
hemraajkaa,32
shaayksmet,32
bnaa,3089
dhnggako,39
prmpraalaai,1031
bhitryaaune,340
vidvtshiromni,32
hemraajko,32
maathtmaa,688
paathshaalaa,178
bndobst,32
addaakaa,32
haakim,520
baaburaamle,32
vidyaako,189
unntimaa,51
mddt,1723
pur‍yaae,232
asaadhaarn,152
prtibhaasmpnn,32
tivr,832
smrnshkti,32
prkhr,182
klpnaashkti,32
prtibhaa,803
kevl,6169
murti,2774
mudraa,2280
naaptaul,32
jivni,553
sthl,6837
priky,2011
bhaasaa,29228
saahity,3551
uttikai,1203
kleko,1162
smbndhmaa,3739
kaalko,888
likchvi,1435
mll,4769
baaise,856
kaubise,501
raajyhrukaa,32
tyttikai,528
raakhthe,386
kohi,2962
unikhaan,32
pugadaa,985
niruttrit,32
hunuprdainthyo,32
jaann,263
kaaheko,177
vinaasvaarth,32
vinaasngkok,32
btaaidinthe,32
tyti,3358
smprk,2277
saanidhy,32
paaer,1034
kti,1518
anvesnmaa,32
laagaeko,2563
vishvko,7151
shikhr,5115
sgarmaathaako,971
naamkrn,1442
tysbhndaa,788
pndhraun,167
kuli,110
maaunt,183
ebhrest,94
naamle,8633
pukaarinthyo,268
adhyynmaa,360
khrkindaa,32
aankhaa,1667
dhmilindai,32
purai,1323
sohi,3072
tribhuvndvaaraa,32
upaadhile,153
smmaanit,1087
raajkiy,916
prjnyaaprtisthaankaa,32
maanaarth,216
aajivn,849
kritihrumaa,126
puraanaa,4791
kvi,4273
kvitaa,3741
tulnaatmk,1091
sundr,2735
kaand,531
kin,16395
tibbtsnga,448
snksipt,460
vrittaant,276
prithvinaaraayn,8957
praakin,10731
nkstr,246
taaraa,1274
nirupn,27
saanskritik,8433
futkr,287
prshstai,494
itihaas,642
itihaasko,225
itihaasprtiko,2
itihaasshiromni,4
1937maa,61
jaagaire,413
2008maa,469
2020maa,26
skinch.shilaalekh,22
raajgauru,24
khilyai,2362
nhos'praakin,1
nhos,328
kritihru,546
gaaurkn,5
vaasu,73
shshi,18
shshiko,13
saal,12267
kait,626
jyvaagaeshvrimaa,13
baabuko,417
bhumimaannd,17
aamaako,899
hitkumaari,17
nvaarnko,17
vaasudev,304
vaidy,558
tinai,1079
shshikaa,13
saahitymaa,2187
shshile,17
saanai,505
umermaa,2595
ghraimaa,139
aksr,2422
kinaa,134
bm,869
bholaa,46
shiksksnga,13
pdhepchi,76
pdmody,26
haai,585
skulmaa,234
pdhn,1959
thaale,7109
tyhaan,5026
pdhdaapdhdai,142
vidyaarthi,2016
shirskko,57
lekhe,2303
naamk,7546
ptrikaamaa,799
chaapiyo,79
rknaa,4774
paas,1378
vrsmaa,2006
aai,2019
e,3157
pdhnkaa,17
ghtnaa,2435
bhyo,50143
gaopaalprsaad,214
rimaalle,13
lekheko,1286
naatk,1281
msaan,38
klejmaa,933
prshn,2311
sodhiyo,173
jvaaf,1685
lekhtaa,74
baaytkaa,286
naatkkaar,132
ibsenko,26
naatksnga,13
naatkko,227
tulnaa,1292
kaapi,132
jaankne,13
gaurule,127
naaun,771
sunaa,85
rhenchn,13
thorai,2277
nmbr,2478
diechn,35
paaepchi,231
mbhndaa,13
njaanne,179
maanchesnga,13
pdhnu,86
pdhnai,14
chaadidie,30
nndiraatri,17
skulbaat,6
aayojit,1694
prtiyogaitaatmk,37
kvismmelnmaa,17
vsnt,356
kokil,93
paath,953
svrnpdk,17
nvnirmaan,17
saahityik,2717
traimaasik,41
ptrikaa,2798
nikaale,665
gaoreto,374
lokdut,17
ptrikaako,700
smpaadn,3013
prthm,11296
pdhdaa,293
pdhdai,194
prtibhaakaa,300
bhaartko,19181
unki,1701
aamaa,3135
sitaar,157
bjaaunthin,17
aamaakai,13
prernaale,33
tblaa,141
bjaaun,289
sike,105
yugakvi,439
siddhikrn,1131
shresthbaat,17
paaaa,1938
kokmaa,323
dekhaaine,89
herer,698
propkaar,38
snsthaako,1763
kaarykrtaakaa,17
smaajsevi,237
jyvaagaeshvri,30
pustkaalyko,193
aayojnaamaa,266
kaarykrm,3946
kaarykrmmaa,495
mhaakvi,1667
lksmiprsaad,1503
devkotaa,2453
baalkrisn,1020
sm,741
kaarmaan,17
vythit,146
itihaaskaar,1388
baalkndr,238
shrmaa,1709
garthe,2590
devkotaako,931
sbhaaptitvmaa,377
viraat,110
smmelnko,653
aayojnaa,3027
shaardaa,646
midil,242
saaldekhi,1935
prdhaanaadhyaapk,87
saa,9005
naari,1262
lekhn,1437
mnykn,100
baadekhi,296
saalsmm,1084
frping,119
bording,265
pdhaae,76
baakaahin,17
kaarvtaa,814
bhupi,272
sherkn,52
krisnbhkt,17
saathihrusit,17
miler,5374
rodighr,17
khole,235
snsthaabaat,120
saahityk,18
kaarykrmhruko,189
saahitykaarhrukaa,17
vaataavrnko,308
sirjnaa,633
garaae,1342
prjnyaa,425
ptisthaanmaa,17
jaagair,460
khaan,2575
mrityu,8654
shbdkosh,244
chaapne,22
silsilaamaa,950
vrssmm,1469
bnaarsmaa,1332
bse,1368
snyky,59
pres,177
kosthaapnaa,17
ful,1960
oilaaepchi,16
upnyaaskaa,205
saajhaa,1053
purskaar,5858
diiyo,2020
meri,109
usaa,244
shshikaa,17
yautaa,1062
ndi,20754
m,7809
aafainbhitr,17
baansurimaa,17
nataaaa,17
dhunhru,17
vishvkaa,3719
kaitmaa,162
nidhn,2305
skulmaa,345
skulbaat,47
2014maa,62
2016maa,32
jaagair,406
paae.unki,3
gaurule,68
bholaasnga,4
aamaakai.prernaale,4
gaauraa,465
sudurpshkimaanyklko,57
saanskritik,1882
prvko,1011
gaauraaprv,76
smudaaykaa,1995
niraahaar,105
rhi,2011
ghrmaa,4098
taamaa,359
pittlko,95
bhaandomaa,132
birudaa,180
paankthrikaa,48
gaaagaudi,86
bhijaaune,48
gaauraaprvmaa,76
vrtaalu,82
shrddhaalu,508
mhilaahrudvaaraa,119
gaauraaghrmaa,276
garine,5320
shiv,4098
gaauriko,168
pujaaarknaamaa,76
birudaalaai,76
akstaa,598
bhijaaeko,76
dinpchi,529
saamuhikrupmaa,93
dhaan,2200
saaun,76
til,134
apaamaarga,76
biruvaakaa,76
botbaat,76
gaauraako,76
bhitryaaunchn,286
anusthaan,253
pujaaaajaakaa,57
gaauraalaai,48
bhitryaaiskepchi,124
mhilaadvaaraa,48
gaauri,781
ngariesmm,76
chuttaachuttai,269
gaolbddh,76
lok,2325
deudaa,199
dhmaari,104
khel,4455
kheler,273
aannd,723
linchn,720
anukul,537
tithi,2178
heri,254
gaauraaprvle,76
maanismaa,213
aasthaa,2522
aapsi,949
sdbhaav,732
bdhaaun,903
pur‍yaaune,589
vrt,2045
bsi,1262
garnaale,995
sukhshaanti,55
ist,178
kuldevtaa,420
prsnn,483
jnvishvaas,583
haihyvnshi,51
raajaamdhyaa,51
shstraarjunle,51
bhrigauvnshi,51
braahmnhrubaat,23
firtaa,2654
braahmnhru,419
maaridiepchi,51
vidhvaa,449
bheki,618
braahmnihrule,30
stitv,51
upaasnaako,51
braahmnile,86
tejilo,51
putr,1763
laabh,1170
putrko,586
tejle,67
andhaa,51
pugaaa,3796
shstraarjun,51
raajaale,5408
maafi,590
maaganupraale,44
gaaurilaai,51
srvshktimaan,271
smjhi,135
unkai,1566
smjhnaamaa,1282
mnaaun,629
thaalieko,1618
pshkimaanyklko,36
mhtvpurn,1435
mhtvpurn,10777
kumaaunmaa,228
praapurv,486
kaaldekhi,159
mnaaundai,63
bhaadr,1453
shukl,2552
ssthi,1
dekhi,3794
astmi,232
ssthi,77
sudupshkimelihrule,21
dhumdhaamkaa,101
mnaarine,3
pnykmidekhi,28
prvkaae,6
–,24137
mhilaale,238
taamaakaa,128
bhaadaamaa,190
paank,5630
ann,3196
bhijaaer,28
thaalni,1876
prb,240
sudurpshkimmaa,42
thulaae,3
mnaarinch,3
gaaaairaa,3
gahun,1419
kaau,164
gaht,28
maas,173
gauraans,675
misaaer,371
bhaandaamaa,53
bhijaaine,21
annko,332
smishrlaai,21
mhilaahrule,154
bholi,73
paanikaa,1037
muhaan,409
pndhaamaa,28
shubh,1663
murhtmaa,28
saamuhik,585
dhoer,240
prtisthaapn,91
paarvtile,278
kthor,2175
tpsyaadvaaraa,28
shivlaai,978
ptikaa,63
vishesgari,570
athaart,28
paarvtiko,455
pukaaarknaa,21
sptmikaa,128
devilaai,1020
bhitryaaer,21
pujaa,2034
arknaa,467
dubdhaagao,56
kdhaaune,440
garchn,2195
astmikaa,242
tyhi,1594
abhisek,21
ghaantimaa,537
lgaaaer,1991
dubidhaagaoko,21
purusle,214
jnaiko,35
jstai,14536
mhtv,4112
brtaalu,28
mhilaahrudvaaraa,1
prsaadk,21
saamuhikrupmaa,24
muti,30
bnaari,1
bhitryaauchn,21
mhilaahru,184
dhaamirk,28
puryaaune,28
brt,177
sukhshaanti,21
braahmnnhrubaat,21
brhmnlaai,28
braahmnihrule,21
flsvrup,1119
garin,625
gaitkaa,580
maadhymbaat,2690
arkaakaa,124
duahkh,1533
baadnukaa,21
maayaa,1205
baadne,69
mnaaine,246
mnaainch,86
deshbhr,942
vidaa,776
kaaldekhi,1041
krisnko,534
ssthidekhi,7
sudupshkimelihrule,7
mnaaine,1317
sudurpshkimmaa,36
smudaaylaai,721
bhijaaine,7
smishrnlaai,7
bholi,301
bhitryaaer,7
abhisek,235
dubdhaagaoko,7
prsaadko,292
braahmnnhrubaat,7
maaganu,58
praale,323
baandnukaa,28
baandne,42
hrimndi,20
sipaadol,23
kaabhreko,163
naasikaa,22
simaanaamaa,1944
dristile,4356
atynt,5432
aashaapureshvr,28
mhaadevsthaanmaa,14
prtyek,6839
kaattik,582
purnimaako,1011
maa,2490
mhaadevko,1640
ikchaa,1252
purn,4918
ktunyjesthit,8
suvrneshvr,14
mhaadevsthaan,160
khripaatiko,14
yaatu,14
nisklnkeshvr,5
ysaibik,36
bokeko,1953
purnimaamaa,111
vividh,2764
kaarykrmkaa,161
punirmaakaa,14
bhktpurkaa,748
devidevtaakaa,130
nsaa,14
bvyau,14
bhuter,14
gaaagaudibaat,14
smbddh,1073
aakriti,556
naarhrumaa,14
skimaa,14
punhi,41
krkit,2030
srvsaadhaarnle,14
devidevtaalaai,252
mkai,1957
pindaalu,43
skhrkhnd,14
kdhaai,1109
devidevtaako,33
laagane,4809
ktunyje,79
prvbhktpurko,5
lngkeshvr,49
hribodhni,117
aadshimaa,54
kaabhreplaanykokko,12
blthlimaa,12
bhvytaakaa,16
styyugamaa,85
stideviko,475
mrityupchi,299
mhaadevle,380
stidevilaai,12
boker,885
bhauntaarine,12
naabhi,36
blthli,24
so,7221
ptn,1499
mnaaindai,42
stideviko,88
sthlmaa,881
bsaahaahruko,12
krib,10530
fitko,334
jllhri,12
shivlingga,359
gaaumaataako,12
thunjsto,12
devdeviko,12
murtijsto,12
dekhine,1010
dhunggaaakaa,207
anau,608
aakritihruko,36
drishyle,14
drshnaarthihrukaa,12
prytkhrulaai,132
lobhyaaune,12
klaatmk,708
maamaa,182
sindhupaalkok,1661
llitpur,3114
dolkhaalgaaaytkaa,12
jillaahrukaa,31
drshnaarthi,12
aaunchn,779
kaabhreplaanykok,1717
dhulikheldekhi,84
purv,17889
kilomitrko,920
duri,629
ngarpaalikaabaat,22
smudri,1299
sthdekhi,1226
tinsy,12
mitr,11469
ukaaimaa,3124
roshi,28
ldku,24
kholaako,1812
snggamsthlmaa,12
kundhunggaaabhitr,23
kimvdntianusaar,12
bhuptendr,97
mllle,2185
maagh,3264
dshmikaa,178
gaaavismaa,3480
paapi,202
dhrmaatmaako,12
phikaansmet,12
snggamsthlnjik,6
paap,1268
dhrmdvaar,24
dvaarmaa,54
pvaal,114
pvaalmdhye,12
pvaalmaa,32
chiri,89
niskn,235
skne,4433
dhrmaatmaa,197
nski,523
adkne,12
mndirlaai,919
svrga,354
nrkko,21
sthaankaa,476
liine,179
purushrule,130
raatbhr,415
jaagaraam,302
naakgaaankaa,13
bhjnkirtn,129
bholiplt,485
purnimaasmm,36
pujaarihrudvaaraa,35
rudripaath,12
smaapn,356
mi,2399
snggamsthlnjik,5
snggamsthlnjikkundhunggaaabhitr,1
gaovindraaj,30
bhttraai,3949
praa,479
daa,3396
angarejimaa,507
praadhyaapk,129
hunuhunch,1542
uhaan,2862
anuvaad,2379
vidyaavaaridhi,57
piekdi,58
saahitykaar,856
kaantipur,2835
dainik,3874
stmbhkaar,29
tribhuvn,3766
shiksaashaastr,119
snkaaymaa,59
shaayk,2057
din,29
uhaanko,1875
uhaanle,2355
em,83
garnubheko,4000
tyaanglaafaatmaa,29
bsnuhunch,29
uhaankaa,925
drjnbhndaa,168
bdhi,16715
pustk,3272
mugalaan,2
upnyaas,357
mnipurko,2
kiththi,2
tindhaaraa,2
kthaasngarhmaa,2
shlekhn,2
kaavyik,2
aandolnko,3142
eklai,315
nibndhsngarh,4
selekted,4
esej,86
aakhyaanko,2
uttraadhunik,125
pryaavlokn,2
smaaloknaa,418
pshkimi,6914
blesikaa,2
baachitaa,2
vishvvidyaalymaa,1169
aganipujaa,2
storij,4
frm,121
ainaa,199
viyond,2
d,3421
frntiyrs,2
vimins,2
aadhaa,2914
paaunubheko,115
angarejikaa,51
pustkhru,712
anggarejikaa,33
lekhkhruko,159
suki,970
brindaa,22
haadaa,106
haadaalaai,2
sbaile,1438
maathillo,1842
thmaa,281
pugaeki,47
sfl,7955
kinchn,7
saamaa,913
prraastr,747
hulaak,2274
prshaasn,1564
jstaa,11406
mhilaamaatr,2
shskiv,21
jnaamaa,7
khulaa,2519
yogaytaa,245
jsle,12002
milne,974
likhit,2
priksaa,1268
uttirn,582
brindaako,7
asaarmaa,216
bhotaahitimaa,7
uhaakaa,7
visnudaas,7
kndeshvri,299
rsaaynshaastrmaa,7
em,990
essi,54
kaanunmaa,162
jnprshaasnmaa,7
snaatkottr,1057
pi,952
pdheki,7
brindaale,7
mntraalymaa,199
likhit,3105
kaanunmaa,540
klpnaa,757
prdhaan,4270
khotaangga,964
diprung,13
maarsaa,13
baalkthaasngarh,22
tinvtaa,676
baalupnyaas,26
baalkvitaasngarh,22
kriti,1468
rupaiyaan,439
flne,258
mero,6268
ghodaa,584
hiraa,63
moti,130
pnyktntrkaa,13
paankkthaa,13
n,7850
brthkaa,13
kaali,2109
khikrimikri,13
apraa,34
shokaakul,53
dhungaaahru,9
sunkaadiko,13
dyaalu,53
ghodaako,60
mol,205
mitrtaa,341
binaako,13
brthde,13
daaureko,13
choro,294
himknyaa,13
maamaako,953
bihe,277
khraayo,486
usko,4587
chaayaa,53
feri,4371
shirskmaa,29
lvaade,13
gavaade,13
praakrmi,189
frsi,129
kin,26
musi,13
naanikaa,13
baalkos,13
baalsaahity,26
smaaj,5079
klyaan,1113
baal,1083
shishu,559
devkumaari,13
purskaarshit,2
saat,5245
ktaa,23
hraayo,21
hijo,171
sngaai,2238
khelethyaun,13
ghrbhitr,121
bhulethyaun,13
haami,5239
kudethyaun,13
khojdaakhojdai,13
bityo,176
dubn,19
laagayo,2040
klle,26
daa,26
bubu,13
ullaai,13
maam,13
kithorch,13
biraalole,13
garch,5985
myaaun,36
khoji,1244
lau,209
sgaai,161
jaaaun,35
khaatmuni,13
lukyo,13
aaganimaa,13
pugayo,5240
bhaalu,636
korer,353
jngaltir,13
lgayo,123
shit,5787
paaeki,106
chin,425
shirskmaa,28
dhungaaahru,4
rupaiyaan,687
baalkthaasngarh,4
baalkvitaasngarh,4
koml,360
niraulaa,209
gaaayk,1997
gaitkaar,488
sngaitkaar,856
ilaammaa,492
vrseni,43
aaudai,59
drjn,683
gait,4836
gaaaunubhyo,8
dsh,1661
jtimaa,21
sngait,2392
dinubhyo,403
vtaajti,12
garnubhyo,1994
kaattikmaa,434
ilaamko,1441
naamsaalingmaa,12
srmaannd,12
renukaa,12
uhaa,240
daajubhaaimdhye,4
kaancho,308
rediyo,2904
rekrdingga,22
gaaaeko,59
baalgait,11
saani,322
rhichau,17
naani,204
timi,610
bolaaoo,22
snsthaanle,142
yuvaagait,11
prtiyogaitaa,1063
bhktraaj,11
aakaaryko,184
sngaitmaa,1666
uhaale,227
akhnd,11
sty,2094
haun,287
dosraa,147
gaaaaa,332
gaitmdhye,11
kil,66
baaraa,11
kllaa,42
tipilaane,11
lokgait,131
gaitmaa,654
uhaanlaai,1045
suloknaa,11
krmaakaaryle,4
mhilaasvrmaa,4
dinubheko,75
denile,4
dieko,5292
gaaaepchi,10
gaaayki,4
rokieko,52
mhendrrtn,144
klejbaat,178
bi,2429
kendiry,1
ilaamsthit,11
taalim,438
kendrmaa,1296
prshiksk,16
kendriy,5082
ilaam,7108
bsne,3463
niraulaale,15
rekrd,1228
garaaaa,1568
die,12081
gaaae,1011
krmaakaaryko,7
shvr,29
deni,7
ahilesmmko,120
antim,4234
taalim,561
naaty,180
prtisthaanko,278
praajny,39
sbhaa,1987
ho.unkaa,1
nndkrisn,65
bjhaangko,104
tlkotmaa,34
jnmnubheko,8
jgadish,115
gangamtikaa,18
chori,3945
bhaaimaa,59
tlkot,24
gaaavisbaat,79
embraabrko,8
pdhaai,222
sbhaasd,131
pshkimeli,129
jnaandoln,1121
aandolnmaa,2124
thuninubhyo,46
raastiygaaanko,8
kyn,1072
smitimaa,837
joshile,71
gaaaynlaai,160
raastiy,131
strmaa,1553
kinaaunubheko,8
agaaadi,3623
sdhain,488
hauslaa,31
daajuhru,6
shukdev,28
devikndrlaai,18
smjhnuhunch,8
15maa,226
daajuhru,42
thunie,85
raastriygaaanko,10
kinaae,52
smjhnchn,289
saanomaa,219
nndkishor,16
bolaainthyo,5
dhrmkrmmaa,32
sptaah,195
nvaah,16
stynaaraayn,127
garaaune,2805
pitaale,164
feridinubhyo,10
raakhidinubhyo,13
kordaa,10
kaathko,771
piraajsto,10
flyaakko,20
hunthyo,2278
kmeroko,10
jhol,37
bokthe,10
tukraamaa,396
moso,10
ghyuko,43
ghol,10
lepthe,10
tysmaa,4142
kmerole,10
lekhthe,147
skul,654
ghntaa,759
hinder,194
pugainthyo,10
daaju,730
arkaa,1278
devikndrle,10
surumaa,1068
iibdigaaaunmaa,1
jaanthe,199
kksaapchi,10
tlkotkai,10
durgaaa,1772
bhvaani,401
bjhaang,1165
sdrmukaamnjikko,2
bhopurko,10
styvaadi,26
vidyaalymaa,578
chaade,256
pugan,2425
trer,116
jaanuprthyo,32
setimaa,10
pul,3815
thien,4641
kaaprikotmaa,10
didiko,172
pdhe,416
kaaprikotbaat,10
dhaaunthe,10
kaahin,995
hostlmaa,10
ske,1235
bdigaaaunmaa,9
sdrmukaamnjikko,8
bolaainthyo,5
shbhaagaitaa,823
jnaaer,6
jel,1992
gaiskaa,6
gaaan,1304
syaun,1349
thungaaa,22
haamiko,6
kinaaun,189
nndkrisnko,6
gangamti,6
jnaa,6643
chndaa,145
bolaaine,6
garinthyo.sptaah,6
ferer,208
ksetrbaat,1340
snaatokottr,6
braabrko,230
pdhaai,1085
bdigaaaunko,6
kksaasmmko,166
adhyynpchi,35
aath,2787
kksaasmm,28
tlkotko,6
nimn,5802
maadhymik,2823
utirn,189
raastriystrmaa,13
bhaaimaa,13
raakhidie,133
teknaath,158
rijaal,829
naalimulkaa,41
bhutaani,561
laakhbhndaa,64
naalilaai,136
tyhaabaat,182
khaae,44
bhutaankaa,168
naalijstai,4
bsdai,268
aaunubheko,33
bhutaanbaat,6
dhpaaiaa,6
utai,17
rfkn,6
paaunuprch,6
aavaaj,1466
uthaairhnubheko,6
bhutaanko,386
laamidaandaamaa,122
laamidaandaa,231
kunaav,2549
jiter,107
prtinidhi,3286
dedh,986
dshksmm,59
